collected_at,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,url,released,runtime,genres
2023-08-15T21:25:24Z,movie,Mad Max,1979,6.89405,4934,tt0079501,9659,https://trakt.tv/movies/mad-max-1979,1979-04-12,91,"action,adventure,science-fiction,thriller"
2023-08-15T21:20:29Z,movie,Mad Max 2,1981,7.50405,4314,tt0082694,8810,https://trakt.tv/movies/mad-max-2-1981,1981-12-24,96,"action,adventure,science-fiction,thriller"
2023-06-30T15:04:16Z,movie,Mad Max Beyond Thunderdome,1985,6.59093,4647,tt0089530,9355,https://trakt.tv/movies/mad-max-beyond-thunderdome-1985,1985-08-06,107,"action,adventure,science-fiction"
2023-06-30T15:09:42Z,movie,Mad Max: Fury Road,2015,7.98432,56360,tt1392190,76341,https://trakt.tv/movies/mad-max-fury-road-2015,2015-05-14,121,"action,adventure,science-fiction"
2023-10-01T00:58:31Z,movie,Madison,2005,5.88571,25051,tt0206113,38717,https://trakt.tv/movies/madison-2005,2005-04-22,99,"action,adventure,drama"
2023-08-10T00:26:49Z,movie,Malcolm X,1992,7.7712,1259,tt0104797,1883,https://trakt.tv/movies/malcolm-x-1992,1992-11-18,202,"drama,history"
2023-05-21T02:55:31Z,movie,Maleficent,2014,7.31174,73425,tt1587310,102651,https://trakt.tv/movies/maleficent-2014,2014-05-30,97,"action,adventure,fantasy,romance,family"
2023-05-21T02:55:34Z,movie,Maleficent: Mistress of Evil,2019,7.17052,265465,tt4777008,420809,https://trakt.tv/movies/maleficent-mistress-of-evil-2019,2019-10-18,119,"fantasy,adventure,family,action"
2022-06-01T14:41:11Z,movie,Man of Steel,2013,7.07912,34507,tt0770828,49521,https://trakt.tv/movies/man-of-steel-2013,2013-06-14,143,"action,adventure,science-fiction,superhero"
2022-05-31T12:29:22Z,movie,Man on Fire,2004,7.79956,4789,tt0328107,9509,https://trakt.tv/movies/man-on-fire-2004,2004-04-23,146,"action,drama,thriller"
2023-08-07T01:07:06Z,movie,Man on the Moon,1999,7.37292,1230,tt0125664,1850,https://trakt.tv/movies/man-on-the-moon-1999,1999-12-22,118,"comedy,drama"
2023-05-11T00:43:39Z,movie,Mannequin,1987,6.79213,5244,tt0093493,10019,https://trakt.tv/movies/mannequin-1987,1987-02-13,89,"comedy,fantasy,romance"
2023-06-29T11:56:12Z,movie,Mannequin Two: On the Move,1991,5.54585,21972,tt0102395,34376,https://trakt.tv/movies/mannequin-two-on-the-move-1991,1991-05-17,95,"comedy,fantasy,science-fiction,romance"
2025-03-18T17:05:15Z,movie,Marathon Man,1976,7.27803,5697,tt0074860,10518,https://trakt.tv/movies/marathon-man-1976,1976-10-08,125,"thriller,crime,drama,action"
2025-05-19T13:29:41Z,movie,Margin Call,2011,7.16133,35595,tt1615147,50839,https://trakt.tv/movies/margin-call-2011,2011-10-21,108,"drama,thriller"
2023-06-04T19:36:39Z,movie,Mark Felt: The Man Who Brought Down the White House,2017,6.81756,238189,tt5175450,390061,https://trakt.tv/movies/mark-felt-the-man-who-brought-down-the-white-house-2017,2017-09-29,103,"thriller,drama,history"
2023-05-10T20:43:32Z,movie,Martian Child,2007,6.77976,2989,tt0415965,5126,https://trakt.tv/movies/martian-child-2007,2007-11-02,106,"drama,comedy"
2022-07-03T07:22:50Z,movie,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,2011,7.16551,56529,tt2011109,76535,https://trakt.tv/movies/marvel-one-shot-a-funny-thing-happened-on-the-way-to-thor-s-hammer-2011,2011-10-25,4,"fantasy,science-fiction,adventure,action,comedy"
2020-06-15T15:24:20Z,movie,Marvel One-Shot: Agent Carter,2013,7.56427,130811,tt3067038,211387,https://trakt.tv/movies/marvel-one-shot-agent-carter-2013,2013-09-03,15,"action,adventure,fantasy,science-fiction,history"
2023-05-25T13:41:57Z,movie,Marvel One-Shot: All Hail the King,2014,7.07168,154423,tt3438640,253980,https://trakt.tv/movies/marvel-one-shot-all-hail-the-king-2014,2014-02-04,14,"action,comedy,fantasy"
2022-05-04T00:29:20Z,movie,Marvel One-Shot: Item 47,2012,6.88617,83096,tt2247732,119569,https://trakt.tv/movies/marvel-one-shot-item-47-2012,2012-09-25,12,"action,fantasy,science-fiction,superhero"
2022-07-03T07:23:02Z,movie,Marvel One-Shot: The Consultant,2011,6.72927,56188,tt2011118,76122,https://trakt.tv/movies/marvel-one-shot-the-consultant-2011,2022-01-21,4,"action,adventure,fantasy,science-fiction"
2023-06-10T03:53:38Z,movie,Mary Poppins Returns,2018,6.93937,243783,tt5028340,400650,https://trakt.tv/movies/mary-poppins-returns-2018,2018-12-19,131,"fantasy,family,comedy,musical"
2023-08-15T22:31:51Z,movie,Mary Shelley's Frankenstein,1994,6.53558,2019,tt0109836,3036,https://trakt.tv/movies/mary-shelley-s-frankenstein-1994,1994-11-04,123,"drama,horror,science-fiction,romance"
2024-04-14T07:08:11Z,movie,Mask,1985,7.63407,6304,tt0089560,11177,https://trakt.tv/movies/mask-1985,1985-03-08,126,drama
2025-07-01T02:52:30Z,movie,Master and Commander: The Far Side of the World,2003,7.50891,4248,tt0311113,8619,https://trakt.tv/movies/master-and-commander-the-far-side-of-the-world-2003,2003-11-14,138,"adventure,drama,war"
2023-09-29T02:00:44Z,movie,Master Z: Ip Man Legacy,2018,7.00876,296717,tt7262882,450001,https://trakt.tv/movies/master-z-ip-man-legacy-2018,2018-12-20,107,"action,crime,drama"
2023-01-16T17:16:51Z,movie,Matchstick Men,2003,7.2577,3856,tt0325805,7270,https://trakt.tv/movies/matchstick-men-2003,2003-09-12,116,"comedy,crime,drama,thriller"
2024-04-17T19:11:11Z,movie,Matt Rife: Natural Selection,2023,6.18385,964949,tt29650142,1195988,https://trakt.tv/movies/matt-rife-natural-selection-2023,2023-11-15,64,comedy
2024-04-17T19:11:11Z,movie,Matt Rife: Only Fans,2021,6.54808,1056330,tt16711670,1296221,https://trakt.tv/movies/matt-rife-only-fans-2021,2021-12-17,68,comedy
2023-06-30T15:09:11Z,movie,Maverick,1994,7.27579,4651,tt0110478,9359,https://trakt.tv/movies/maverick-1994,1994-05-20,127,"action,adventure,comedy,drama,western"
2023-06-30T21:37:31Z,movie,Max Payne,2008,5.65847,7608,tt0467197,13051,https://trakt.tv/movies/max-payne-2008,2008-10-17,100,"action,drama,crime,thriller,mystery"
2022-07-03T07:25:28Z,movie,Maze Runner: The Death Cure,2018,6.90514,217461,tt4500922,336843,https://trakt.tv/movies/maze-runner-the-death-cure-2018,2018-01-26,143,"action,science-fiction,adventure,thriller"
2022-07-03T07:25:26Z,movie,Maze Runner: The Scorch Trials,2015,6.78307,190987,tt4046784,294254,https://trakt.tv/movies/maze-runner-the-scorch-trials-2015,2015-09-18,131,"action,science-fiction,thriller,adventure"
2022-07-01T01:56:18Z,movie,Mechanic: Resurrection,2016,7.00132,176500,tt3522806,278924,https://trakt.tv/movies/mechanic-resurrection-2016,2016-08-26,99,"action,crime,thriller"
2023-08-23T05:02:24Z,movie,Meet Cute,2022,5.9819,673660,tt14900738,843543,https://trakt.tv/movies/meet-cute-2022,2022-09-21,90,"romance,comedy,science-fiction,fantasy"
2023-06-30T21:39:28Z,movie,Meet Joe Black,1998,7.4221,250,tt0119643,297,https://trakt.tv/movies/meet-joe-black-1998,1998-11-12,178,"drama,fantasy,romance"
2023-05-08T20:54:08Z,movie,Meet the Fockers,2004,6.63384,565,tt0290002,693,https://trakt.tv/movies/meet-the-fockers-2004,2004-12-22,115,"comedy,romance"
2023-05-08T20:56:02Z,movie,Meet the Parents,2000,7.12365,1052,tt0212338,1597,https://trakt.tv/movies/meet-the-parents-2000,2000-10-06,108,"comedy,romance"
2023-07-07T12:56:43Z,movie,Megan Leavey,2017,7.88024,269672,tt4899370,424488,https://trakt.tv/movies/megan-leavey-2017,2017-06-09,116,"drama,war"
2023-10-29T07:08:32Z,movie,Memento,2000,8.33066,47,tt0209144,77,https://trakt.tv/movies/memento-2000,2001-03-16,113,"mystery,thriller"
2022-07-03T07:26:59Z,movie,Memory,2022,6.38077,651781,tt11827628,818397,https://trakt.tv/movies/memory-2022,2022-04-29,114,"thriller,action,crime"
2022-07-12T10:57:48Z,movie,Men in Black,1997,7.71354,485,tt0119654,607,https://trakt.tv/movies/men-in-black-1997,1997-07-02,98,"action,adventure,comedy,science-fiction,superhero"
2022-07-12T10:57:50Z,movie,Men in Black 3,2012,7.05682,27168,tt1409024,41154,https://trakt.tv/movies/men-in-black-3-2012,2012-05-25,106,"action,comedy,science-fiction"
2022-07-12T10:57:49Z,movie,Men in Black II,2002,6.85575,486,tt0120912,608,https://trakt.tv/movies/men-in-black-ii-2002,2002-07-03,88,"action,comedy,science-fiction,superhero"
2022-07-12T10:57:48Z,movie,Men in Black: International,2019,6.39748,326808,tt2283336,479455,https://trakt.tv/movies/men-in-black-international-2019,2019-06-14,115,"comedy,science-fiction,action,adventure"
2023-05-07T07:17:56Z,movie,Men of Honor,2000,7.64192,6991,tt0203019,11978,https://trakt.tv/movies/men-of-honor-2000,2000-11-09,129,drama
2023-06-30T21:40:40Z,movie,Message Man,2018,6.35955,414190,tt2787302,564149,https://trakt.tv/movies/message-man-2018,2018-03-08,91,"action,crime,thriller"
2023-05-21T03:08:25Z,movie,Metro,1997,6.18531,4348,tt0119664,8860,https://trakt.tv/movies/metro-1997,1997-01-16,117,"action,comedy,crime"
2022-05-31T11:49:44Z,movie,Miami Vice,2006,6.33455,52,tt0430357,82,https://trakt.tv/movies/miami-vice-2006,2006-07-28,132,"action,crime,thriller"
2023-05-15T15:03:54Z,movie,Michael,1996,6.1129,1944,tt0117038,2928,https://trakt.tv/movies/michael-1996,1996-12-25,105,"comedy,drama,fantasy"
2023-05-15T15:03:39Z,movie,Michael Clayton,2007,7.12086,2691,tt0465538,4566,https://trakt.tv/movies/michael-clayton-2007,2007-10-05,119,"drama,thriller,crime"
2023-08-18T15:23:42Z,movie,Midnight in Saint Petersburg,1996,5.2093,14219,tt0113634,23608,https://trakt.tv/movies/midnight-in-saint-petersburg-1996,1996-02-14,86,thriller
2023-08-16T17:12:40Z,movie,Midnight in the Switchgrass,2021,5.8456,537217,tt11656220,693113,https://trakt.tv/movies/midnight-in-the-switchgrass-2021,2021-07-23,99,"crime,thriller,action,mystery"
2023-08-10T03:01:37Z,movie,Midnight Run,1988,7.505,4471,tt0095631,9013,https://trakt.tv/movies/midnight-run-1988,1988-07-20,126,"comedy,crime,action,thriller"
2022-06-01T14:08:31Z,movie,Mile 22,2018,6.88043,225019,tt4560436,347375,https://trakt.tv/movies/mile-22-2018,2018-08-17,94,"action,thriller"
2023-05-09T15:31:34Z,movie,Minority Report,2002,7.69457,145,tt0181689,180,https://trakt.tv/movies/minority-report-2002,2002-06-21,145,"action,science-fiction,thriller"
2023-07-07T23:24:52Z,movie,Misconduct,2016,6.36303,224479,tt3658772,373314,https://trakt.tv/movies/misconduct-2016,2016-02-05,106,"thriller,drama"
2023-05-08T21:12:41Z,movie,Miss Congeniality,2000,6.75414,987,tt0212346,1493,https://trakt.tv/movies/miss-congeniality-2000,2000-12-22,111,"action,comedy,crime"
2023-05-08T21:13:20Z,movie,Miss Congeniality 2: Armed and Fabulous,2005,5.96638,5264,tt0385307,10040,https://trakt.tv/movies/miss-congeniality-2-armed-and-fabulous-2005,2005-03-11,115,"action,comedy"
2023-08-01T19:24:22Z,movie,Miss Peregrine's Home for Peculiar Children,2016,7.26105,180661,tt1935859,283366,https://trakt.tv/movies/miss-peregrine-s-home-for-peculiar-children-2016,2016-09-30,127,"fantasy,adventure,drama,family,thriller"
2023-10-09T07:03:30Z,movie,Miss Sloane,2016,7.72639,239768,tt4540710,376290,https://trakt.tv/movies/miss-sloane-2016,2016-11-25,133,"drama,crime,thriller"
2023-01-07T01:01:59Z,movie,Mission: Impossible,1996,7.39484,793,tt0117060,954,https://trakt.tv/movies/mission-impossible-1996,1996-05-22,110,"action,adventure,thriller"
2023-10-05T16:58:32Z,movie,Mission: Impossible - Dead Reckoning Part One,2023,7.65021,425809,tt9603212,575264,https://trakt.tv/movies/mission-impossible-dead-reckoning-part-one-2023,2023-07-10,164,"action,adventure,thriller"
2020-04-25T23:58:57Z,movie,Mission: Impossible - Fallout,2018,7.71575,222160,tt4912910,353081,https://trakt.tv/movies/mission-impossible-fallout-2018,2018-07-27,147,"action,adventure"
2020-04-26T00:00:56Z,movie,Mission: Impossible - Ghost Protocol,2011,7.53216,40108,tt1229238,56292,https://trakt.tv/movies/mission-impossible-ghost-protocol-2011,2011-12-16,133,"action,adventure,thriller"
2020-04-25T23:58:53Z,movie,Mission: Impossible - Rogue Nation,2015,7.51355,112447,tt2381249,177677,https://trakt.tv/movies/mission-impossible-rogue-nation-2015,2015-07-31,131,"action,adventure"
2025-08-18T05:06:07Z,movie,Mission: Impossible - The Final Reckoning,2025,7.41265,426078,tt9603208,575265,https://trakt.tv/movies/mission-impossible-the-final-reckoning-2025,2025-05-23,170,"action,adventure,thriller"
2020-04-26T00:01:38Z,movie,Mission: Impossible II,2000,6.41594,794,tt0120755,955,https://trakt.tv/movies/mission-impossible-ii-2000,2000-05-24,123,"action,adventure,thriller"
2023-01-07T01:02:00Z,movie,Mission: Impossible III,2006,7.12032,795,tt0317919,956,https://trakt.tv/movies/mission-impossible-iii-2006,2006-05-05,126,"action,adventure,thriller"
2023-10-07T19:03:34Z,movie,Mississippi Grind,2015,6.34854,201316,tt2349144,309242,https://trakt.tv/movies/mississippi-grind-2015,2015-07-04,108,"drama,comedy"
2023-05-10T20:18:18Z,movie,Molly's Game,2017,7.54437,239250,tt4209788,396371,https://trakt.tv/movies/molly-s-game-2017,2017-12-25,140,"drama,crime"
2023-08-08T00:34:12Z,movie,Mom and Dad,2018,5.9358,261264,tt5462326,401561,https://trakt.tv/movies/mom-and-dad-2018,2018-01-19,86,"horror,comedy,thriller"
2023-09-13T02:38:18Z,movie,Momentum,2015,6.54983,221985,tt3181776,346808,https://trakt.tv/movies/momentum-2015,2015-10-16,96,"thriller,action,crime"
2023-05-10T20:52:39Z,movie,Money for Nothing,1993,5.27103,39425,tt0107594,55448,https://trakt.tv/movies/money-for-nothing-1993,1993-09-10,100,"comedy,crime,drama"
2023-05-25T13:44:47Z,movie,Money Monster,2016,7.13723,209935,tt2241351,303858,https://trakt.tv/movies/money-monster-2016,2016-05-13,98,"thriller,drama"
2023-03-30T00:01:55Z,movie,Money Shot: The Pornhub Story,2023,5.63636,874142,tt26739529,1087040,https://trakt.tv/movies/money-shot-the-pornhub-story-2023,2023-03-15,95,documentary
2023-05-10T02:46:56Z,movie,Money Train,1995,6.26564,6599,tt0113845,11517,https://trakt.tv/movies/money-train-1995,1995-11-21,110,"action,comedy,crime"
2024-05-02T19:11:10Z,movie,Monkey Man,2024,7.05089,525826,tt9214772,560016,https://trakt.tv/movies/monkey-man-2024,2024-04-05,121,"thriller,action"
2023-08-19T05:06:51Z,movie,Moonfall,2022,6.07707,250807,tt5834426,406759,https://trakt.tv/movies/moonfall-2022,2022-02-04,131,"science-fiction,adventure,action"
2018-06-14T06:47:49Z,movie,Moonraker,1979,6.6104,570,tt0079574,698,https://trakt.tv/movies/moonraker-1979,1979-06-27,126,"action,adventure,science-fiction,thriller"
2023-05-25T13:46:02Z,movie,Morbius,2022,5.63136,374949,tt5108870,526896,https://trakt.tv/movies/morbius-2022,2022-04-01,105,"action,science-fiction,fantasy,superhero"
2023-05-25T13:46:33Z,movie,Mortal Engines,2018,6.55527,285120,tt1571234,428078,https://trakt.tv/movies/mortal-engines-2018,2018-12-14,128,"adventure,science-fiction"
2023-05-10T19:52:16Z,movie,Mortdecai,2015,6.00454,130522,tt3045616,210860,https://trakt.tv/movies/mortdecai-2015,2015-01-23,107,"adventure,comedy"
2023-06-18T23:47:22Z,movie,Moscow on the Hudson,1984,6.71003,13997,tt0087747,23111,https://trakt.tv/movies/moscow-on-the-hudson-1984,1984-04-06,115,"comedy,drama,romance"
2023-05-25T13:47:36Z,movie,Motherless Brooklyn,2019,7.06845,361154,tt0385887,504562,https://trakt.tv/movies/motherless-brooklyn-2019,2019-11-01,145,"drama,thriller"
2025-05-31T11:34:45Z,movie,Mountainhead,2025,5.35077,1158961,tt35396529,1417059,https://trakt.tv/movies/mountainhead-2025,2025-05-31,108,"drama,comedy"
2023-06-23T21:04:37Z,movie,Moving,1988,6.7393,18777,tt0095662,29739,https://trakt.tv/movies/moving-1988,1988-03-04,89,"comedy,family"
2020-04-26T00:00:04Z,movie,Mr. & Mrs. Smith,2005,7.00161,630,tt0356910,787,https://trakt.tv/movies/mr-mrs-smith-2005,2005-06-10,120,"action,comedy,drama,thriller"
2023-05-10T18:54:18Z,movie,Mr. Deeds,2002,6.39816,1383,tt0280590,2022,https://trakt.tv/movies/mr-deeds-2002,2002-06-28,96,"comedy,romance"
2023-05-10T22:37:11Z,movie,Mr. Mom,1983,7,7658,tt0085970,13105,https://trakt.tv/movies/mr-mom-1983,1983-07-22,91,"comedy,drama"
2023-05-25T13:48:44Z,movie,Mr. Right,2016,7.14215,223202,tt2091935,333385,https://trakt.tv/movies/mr-right-2016,2016-04-08,95,"comedy,romance,crime"
2023-05-12T16:53:31Z,movie,Mr. Woodcock,2007,5.59957,7778,tt0419984,13257,https://trakt.tv/movies/mr-woodcock-2007,2007-09-14,87,"comedy,romance"
2023-06-19T00:13:08Z,movie,Mrs. Doubtfire,1993,7.40103,631,tt0107614,788,https://trakt.tv/movies/mrs-doubtfire-1993,1993-11-24,125,"comedy,drama,family"
2023-05-11T00:18:16Z,movie,Mud,2013,7.30521,74024,tt1935179,103731,https://trakt.tv/movies/mud-2013,2013-04-26,130,drama
2022-07-03T09:43:11Z,movie,Multiplicity,1996,6.50563,4604,tt0117108,9304,https://trakt.tv/movies/multiplicity-1996,1996-07-19,117,"comedy,fantasy,science-fiction,romance"
2023-05-25T13:50:08Z,movie,Munich,2005,7.31799,488,tt0408306,612,https://trakt.tv/movies/munich-2005,2005-12-23,164,"action,drama,history,thriller"
2023-05-25T13:50:33Z,movie,Murder at 1600,1997,6.74156,4704,tt0119731,9415,https://trakt.tv/movies/murder-at-1600-1997,1997-04-18,107,"action,crime,drama,mystery,thriller"
2023-10-29T07:08:33Z,movie,Murder in Three Acts,1986,6.36364,3483,tt0091572,6107,https://trakt.tv/movies/murder-in-three-acts-1986,1986-09-30,94,"crime,drama,mystery"
2023-05-07T07:19:51Z,movie,Murder Mystery,2019,6.51903,363355,tt1618434,514999,https://trakt.tv/movies/murder-mystery-2019,2019-06-14,97,"comedy,mystery,action"
2023-04-02T21:43:24Z,movie,Murder Mystery 2,2023,6.36131,477865,tt15255288,638974,https://trakt.tv/movies/murder-mystery-2-2023,2023-03-31,91,"comedy,crime,mystery"
2023-10-29T07:08:32Z,movie,Murder on the Orient Express,1974,7.25702,2454,tt0071877,4176,https://trakt.tv/movies/murder-on-the-orient-express-1974,1974-11-22,128,"drama,mystery,thriller"
2025-04-17T17:08:31Z,movie,Murder on the Orient Express,2001,6.27027,3486,tt0279250,6110,https://trakt.tv/movies/murder-on-the-orient-express-2001,2001-04-22,100,"crime,drama,thriller"
2023-05-10T19:50:36Z,movie,Murder on the Orient Express,2017,6.93793,234398,tt3402236,392044,https://trakt.tv/movies/murder-on-the-orient-express-2017,2017-11-10,114,"drama,mystery,crime"
2023-10-29T07:08:31Z,movie,Muzzle,2023,6.46154,753681,tt17663876,939335,https://trakt.tv/movies/muzzle-2023,2023-09-29,100,"action,thriller"
2023-08-15T18:38:40Z,movie,My Cousin Vinny,1992,7.84395,5572,tt0104952,10377,https://trakt.tv/movies/my-cousin-vinny-1992,1992-03-13,120,"comedy,drama"
2023-05-10T03:08:15Z,movie,My Mom's New Boyfriend,2008,5.77686,4562,tt0780534,9262,https://trakt.tv/movies/my-mom-s-new-boyfriend-2008,2008-04-30,97,"action,comedy,crime,romance"
2024-04-14T07:08:12Z,movie,My Own Private Idaho,1991,7.08222,370,tt0102494,468,https://trakt.tv/movies/my-own-private-idaho-1991,1991-09-29,104,drama
2024-01-14T21:21:32Z,movie,Napoleon,2023,6.33204,593127,tt13287846,753342,https://trakt.tv/movies/napoleon-2023,2023-11-22,158,"history,war,romance"
2025-09-23T05:01:47Z,movie,Narc,2002,7.06271,6159,tt0272207,11022,https://trakt.tv/movies/narc-2002,2002-01-14,105,"crime,drama,mystery,thriller"
2022-06-30T23:30:43Z,movie,National Treasure,2004,7.19074,1413,tt0368891,2059,https://trakt.tv/movies/national-treasure-2004,2004-11-19,131,"action,adventure,mystery,thriller"
2022-07-01T01:55:19Z,movie,National Treasure: Book of Secrets,2007,6.91294,3717,tt0465234,6637,https://trakt.tv/movies/national-treasure-book-of-secrets-2007,2007-12-21,124,"action,adventure,mystery,thriller"
2022-07-02T20:14:40Z,movie,Natural Born Killers,1994,7.31949,199,tt0110632,241,https://trakt.tv/movies/natural-born-killers-1994,1994-08-26,118,"crime,drama,thriller"
2023-03-09T21:25:53Z,movie,Navy Seals,1990,6.14493,7494,tt0100232,427910,https://trakt.tv/movies/navy-seals-1990,1990-07-20,113,"action,adventure,thriller"
2023-02-01T15:48:40Z,movie,Never Say Never Again,1983,6.66504,23310,tt0086006,36670,https://trakt.tv/movies/never-say-never-again-1983,1983-12-15,134,"action,adventure,thriller"
2025-07-13T22:37:13Z,movie,News of the World,2020,7.12597,430039,tt6878306,581032,https://trakt.tv/movies/news-of-the-world-2020,2020-12-25,118,"western,adventure,drama"
2022-07-03T09:43:29Z,movie,Next,2007,6.51162,1166,tt0435705,1738,https://trakt.tv/movies/next-2007,2007-04-26,96,"action,science-fiction,thriller"
2023-05-10T19:45:01Z,movie,Nick of Time,1995,6.36798,1435,tt0113972,2086,https://trakt.tv/movies/nick-of-time-1995,1995-11-22,89,"crime,thriller,action"
2023-05-25T13:52:22Z,movie,Night at the Museum,2006,6.80619,1048,tt0477347,1593,https://trakt.tv/movies/night-at-the-museum-2006,2006-12-21,108,"action,adventure,comedy,fantasy,family"
2023-05-25T13:53:02Z,movie,Night at the Museum: Battle of the Smithsonian,2009,6.48262,11228,tt1078912,18360,https://trakt.tv/movies/night-at-the-museum-battle-of-the-smithsonian-2009,2009-05-21,105,"action,adventure,comedy,fantasy,family"
2023-05-25T13:52:37Z,movie,Night at the Museum: Secret of the Tomb,2014,6.60861,114222,tt2692250,181533,https://trakt.tv/movies/night-at-the-museum-secret-of-the-tomb-2014,2014-12-19,98,"adventure,comedy,fantasy,family"
2023-07-06T19:08:44Z,movie,Night Train,2023,5.74921,809515,tt15727212,1007427,https://trakt.tv/movies/night-train-2023,2023-12-11,96,"action,thriller,crime"
2023-08-19T15:46:10Z,movie,Nightbooks,2021,6.33135,581124,tt10521144,739990,https://trakt.tv/movies/nightbooks-2021,2021-09-15,101,"family,fantasy,horror"
2020-04-26T00:04:56Z,movie,Nikita,1990,7.22376,4620,tt0100263,9322,https://trakt.tv/movies/nikita-1990,1990-02-21,117,"action,thriller,romance"
2025-07-27T16:19:17Z,movie,Nine to Five,1980,7.31886,11996,tt0080319,19494,https://trakt.tv/movies/nine-to-five-1980,1980-12-19,110,comedy
2022-07-01T01:55:35Z,movie,Ninja Assassin,2009,6.67208,13874,tt1186367,22832,https://trakt.tv/movies/ninja-assassin-2009,2009-12-10,99,"action,thriller,adventure"
2023-07-06T19:09:30Z,movie,No Country for Old Men,2007,7.99608,3798,tt0477348,6977,https://trakt.tv/movies/no-country-for-old-men-2007,2007-11-09,122,"crime,thriller,western"
2023-08-17T15:12:12Z,movie,No Escape,2015,7.08681,120033,tt1781922,192141,https://trakt.tv/movies/no-escape-2015,2015-08-26,103,"thriller,action"
2023-08-01T19:24:22Z,movie,No Good Deed,2002,5.80516,1378,tt0292610,2017,https://trakt.tv/movies/no-good-deed-2002,2003-09-19,97,"action,crime,drama,mystery,thriller"
2023-05-25T13:53:45Z,movie,No Sudden Move,2021,6.67301,485824,tt11525644,649409,https://trakt.tv/movies/no-sudden-move-2021,2021-07-01,115,"crime,thriller"
2022-07-01T01:10:57Z,movie,No Time to Die,2021,7.40649,254935,tt2382320,370172,https://trakt.tv/movies/no-time-to-die-2021,2021-09-30,163,"action,thriller,adventure"
2023-05-10T20:21:06Z,movie,No Way Out,1987,7.09978,5303,tt0093640,10083,https://trakt.tv/movies/no-way-out-1987,1987-08-14,114,"thriller,drama"
2023-05-10T01:29:15Z,movie,Noah,2014,5.98712,65316,tt1959490,86834,https://trakt.tv/movies/noah-2014,2014-03-28,138,"adventure,drama"
2023-09-24T19:07:18Z,movie,Nobody,2021,7.62427,458837,tt7888964,615457,https://trakt.tv/movies/nobody-2021,2021-03-26,91,"action,thriller"
2025-09-03T03:13:26Z,movie,Nobody 2,2025,6.99004,810123,tt28996126,1007734,https://trakt.tv/movies/nobody-2-2025,2025-08-15,89,"action,thriller"
2025-03-18T17:05:12Z,movie,North by Northwest,1959,8.06905,172,tt0053125,213,https://trakt.tv/movies/north-by-northwest-1959,1959-08-06,136,"thriller,romance,adventure"
2025-08-13T14:09:52Z,movie,Notting Hill,1999,7.37218,401,tt0125439,509,https://trakt.tv/movies/notting-hill-1999,1999-05-21,124,"comedy,romance"
2020-06-15T22:25:47Z,movie,Now You See Me,2013,7.53901,55786,tt1670345,75656,https://trakt.tv/movies/now-you-see-me-2013,2013-05-31,116,"crime,thriller"
2022-05-31T12:12:49Z,movie,Now You See Me 2,2016,7.11271,188631,tt3110958,291805,https://trakt.tv/movies/now-you-see-me-2-2016,2016-06-10,129,"thriller,crime"
2023-07-01T01:30:04Z,movie,Nuclear Now,2023,7.13,807910,tt21376908,1004685,https://trakt.tv/movies/nuclear-now-2023,2023-04-28,106,documentary
2023-05-21T02:16:44Z,movie,Nutty Professor II: The Klumps,2000,5.40389,7025,tt0144528,12107,https://trakt.tv/movies/nutty-professor-ii-the-klumps-2000,2000-07-27,107,"comedy,fantasy,science-fiction,romance"
2023-05-25T13:54:14Z,movie,"O Brother, Where Art Thou?",2000,7.76898,100,tt0190590,134,https://trakt.tv/movies/o-brother-where-art-thou-2000,2000-12-21,107,"adventure,comedy,crime"
2024-03-10T20:06:38Z,movie,Obi-Wan Kenobi: A Jedi's Return,2022,6.84887,816491,tt21860836,1015606,https://trakt.tv/movies/obi-wan-kenobi-a-jedi-s-return-2022,2022-09-08,60,documentary
2023-05-10T02:47:45Z,movie,Oblivion,2013,7.2073,55753,tt1483013,75612,https://trakt.tv/movies/oblivion-2013,2013-04-19,124,"action,adventure,mystery,science-fiction"
2023-06-30T21:47:26Z,movie,Observe and Report,2009,5.92676,10392,tt1197628,16991,https://trakt.tv/movies/observe-and-report-2009,2009-04-10,86,"comedy,crime,drama"
2022-05-31T11:48:43Z,movie,Ocean's Eight,2018,6.91337,247337,tt5164214,402900,https://trakt.tv/movies/ocean-s-eight-2018,2018-06-08,111,"crime,comedy,action"
2022-05-31T11:48:39Z,movie,Ocean's Eleven,2001,7.91539,126,tt0240772,161,https://trakt.tv/movies/ocean-s-eleven-2001,2001-12-07,116,"crime,thriller"
2022-05-31T11:48:56Z,movie,Ocean's Thirteen,2007,7.16909,251,tt0496806,298,https://trakt.tv/movies/ocean-s-thirteen-2007,2007-06-07,122,"crime,thriller"
2022-05-31T11:48:48Z,movie,Ocean's Twelve,2004,6.96142,128,tt0349903,163,https://trakt.tv/movies/ocean-s-twelve-2004,2004-12-10,125,"crime,thriller"
2018-06-14T06:47:18Z,movie,Octopussy,1983,6.69242,572,tt0086034,700,https://trakt.tv/movies/octopussy-1983,1983-06-05,131,"action,adventure,thriller"
2022-07-03T09:51:32Z,movie,Office Space,1999,7.99942,1002,tt0151804,1542,https://trakt.tv/movies/office-space-1999,1999-02-19,90,comedy
